step,loss
104,5.57722282409668
105,5.702356815338135
106,5.345742225646973
107,5.427789688110352
108,5.4902119636535645
109,5.414710521697998
110,5.747791290283203
111,5.441058158874512
112,5.309220314025879
113,5.499742031097412
114,5.477508544921875
115,5.57028865814209
116,5.323230743408203
117,5.428673267364502
118,5.879589080810547
119,5.6340508460998535
120,5.521921157836914
121,5.34474515914917
122,5.413322925567627
123,5.273993015289307
124,5.376332759857178
125,5.479846954345703
126,5.533321857452393
127,5.409908294677734
128,5.3694257736206055
129,5.388580799102783
130,5.584859371185303
131,5.425754547119141
132,5.277593612670898
133,5.517435073852539
134,5.394232749938965
135,5.371692180633545
136,5.436439514160156
137,5.513979434967041
138,5.296903133392334
139,5.193960189819336
140,5.394490718841553
141,5.379267692565918
142,5.064884662628174
143,5.327372074127197
144,5.264608860015869
145,5.556359767913818
146,5.366988658905029
147,5.32899284362793
148,5.5258283615112305
149,5.235866069793701
150,5.309762954711914
151,5.103159427642822
152,5.370833396911621
153,5.386213302612305
154,5.413837432861328
155,5.210791110992432
156,5.164504528045654
157,5.475833892822266
158,5.3241472244262695
159,5.228381156921387
160,5.2279791831970215
161,5.108752727508545
162,5.476500034332275
163,5.260919570922852
164,5.196195602416992
165,5.009897708892822
166,5.33903694152832
167,5.442342281341553
168,5.358343124389648
169,5.043358325958252
170,5.371195316314697
171,5.251861095428467
172,5.317052841186523
173,5.307550430297852
174,5.116361618041992
175,5.296283721923828
176,5.287508964538574
177,5.40423583984375
178,5.3491530418396
179,5.168579578399658
180,5.240255355834961
181,5.298954963684082
182,5.254683494567871
183,5.340040683746338
184,5.294041156768799
185,5.2505202293396
186,5.2722625732421875
187,5.224320888519287
188,5.141798973083496
189,5.293864727020264
190,4.959173202514648
191,5.094899654388428
192,5.257384777069092
193,5.1174702644348145
194,5.084316730499268
195,5.29062557220459
196,5.168346405029297
197,4.988689422607422
198,5.288778305053711
199,5.098268032073975
200,5.258276462554932
201,5.145709991455078
202,5.020501136779785
203,5.146204948425293
204,5.377833843231201
205,5.27987003326416
206,5.310244560241699
207,5.198949337005615
208,5.1658477783203125
209,5.133328437805176
210,5.055112361907959
211,5.069940090179443
212,5.141786575317383
213,5.29403018951416
214,4.943073272705078
215,4.877138614654541
216,5.159407138824463
217,5.146285533905029
218,5.242219924926758
219,5.186362266540527
220,5.267998218536377
221,5.226150989532471
222,5.184323787689209
223,5.286031723022461
224,5.215989112854004
225,4.825125694274902
226,5.220582962036133
227,5.36668586730957
228,5.125692844390869
229,5.142667293548584
230,5.279694080352783
231,5.141298770904541
232,5.320953369140625
233,5.126038551330566
234,5.347866058349609
235,5.13721227645874
236,5.246328353881836
237,5.1849470138549805
238,5.194027900695801
239,5.2503437995910645
240,5.20641565322876
241,5.341563701629639
242,5.017148017883301
243,5.104912281036377
244,5.20454216003418
245,5.253939628601074
246,5.020898818969727
247,5.137526512145996
248,4.946490287780762
249,5.243243217468262
250,5.0852179527282715
251,5.000513553619385
252,5.256275177001953
253,5.14277458190918
254,5.338372707366943
255,5.326044082641602
256,5.048972129821777
257,5.001480579376221
258,5.081347942352295
259,5.093073844909668
260,5.190642833709717
261,5.166339874267578
262,5.100913047790527
263,5.052261829376221
264,5.21075963973999
265,4.9719109535217285
266,4.998184680938721
267,5.184676647186279
268,5.168034076690674
269,5.292900562286377
270,5.058169364929199
271,5.1072516441345215
272,5.341698169708252
273,5.136163711547852
274,5.266602516174316
275,4.980193138122559
276,5.149554252624512
277,5.166755199432373
278,5.2235331535339355
279,5.013325214385986
280,4.996732711791992
281,5.258423328399658
282,5.239086627960205
283,5.114682197570801
284,5.23488187789917
285,4.9547648429870605
286,4.883056640625
287,5.175698757171631
288,5.14157247543335
289,5.019702434539795
290,5.029505252838135
291,5.119450092315674
292,5.152531623840332
293,4.80995512008667
294,5.045822620391846
295,5.032343864440918
296,5.037579536437988
297,5.226678371429443
298,4.949230670928955
299,5.2126240730285645
300,5.031712532043457
301,5.249894142150879
302,5.129573345184326
303,4.967711925506592
304,5.063631534576416
305,4.975165367126465
306,5.007251262664795
307,5.036044120788574
308,5.059610843658447
309,5.066335678100586
310,4.978735446929932
311,5.082927703857422
312,5.052525997161865
313,5.046265602111816
314,5.20358419418335
315,5.058009624481201
316,5.20651912689209
317,5.018083095550537
318,4.96230936050415
319,4.938477993011475
320,4.972033977508545
321,5.130934238433838
322,5.039120197296143
323,5.0085248947143555
324,4.998982906341553
325,5.122321605682373
326,5.164881229400635
327,5.053589820861816
328,5.059607982635498
329,5.3196940422058105
330,5.296759128570557
331,5.096460342407227
332,5.174620151519775
333,5.079624176025391
334,4.980099201202393
335,5.038924217224121
336,4.9384541511535645
337,5.041055202484131
338,5.070003509521484
339,5.081788063049316
340,5.107582092285156
341,5.033066272735596
342,4.891993522644043
343,5.207911014556885
344,5.044009685516357
345,5.153185844421387
346,5.052178859710693
347,5.184159755706787
348,5.0473432540893555
349,5.122854709625244
350,4.905878067016602
351,5.005053520202637
352,5.027407169342041
353,4.904804229736328
354,4.910281658172607
355,5.256834983825684
356,4.978056907653809
357,4.928638935089111
358,5.0302042961120605
359,5.040040016174316
360,5.204043865203857
361,4.983865737915039
362,5.039485931396484
363,5.04714822769165
364,5.049957752227783
365,5.00412654876709
366,4.892969131469727
367,5.089880466461182
368,5.102359771728516
369,5.2287516593933105
370,5.075903415679932
371,4.971831321716309
372,5.057920455932617
373,4.888347625732422
374,4.992945671081543
375,5.213382720947266
376,4.919827461242676
377,5.036898136138916
378,5.190530300140381
379,5.093046188354492
380,5.151957035064697
381,5.137619972229004
382,5.231880187988281
383,4.94215726852417
384,4.95457649230957
385,4.904075622558594
386,5.064088821411133
387,5.004915714263916
388,5.106443405151367
389,4.823215484619141
390,4.971185207366943
391,4.881227493286133
392,4.9886674880981445
393,5.027410507202148
394,5.137855529785156
395,5.012045383453369
396,4.937837600708008
397,5.006531238555908
398,4.790400505065918
399,4.9658942222595215
400,5.070892333984375
401,4.988257884979248
402,4.836553573608398
403,4.803548336029053
404,4.797420501708984
405,5.063179016113281
406,4.904327869415283
407,5.067416191101074
408,5.083585262298584
409,5.048666954040527
410,5.060205459594727
411,4.996104717254639
412,4.956295013427734
413,5.097789287567139
414,5.005807876586914
415,5.068003177642822
416,4.916608810424805
417,4.93693208694458
418,4.825551509857178
419,4.845085620880127
420,4.925819396972656
421,4.961944103240967
422,4.965527057647705
423,5.026897430419922
424,4.763557434082031
425,4.917747974395752
426,4.915611267089844
427,4.888073444366455
428,4.798011779785156
429,5.165875434875488
430,4.91835880279541
431,4.954159259796143
432,4.842443943023682
433,5.032962799072266
434,4.930348873138428
435,5.002179145812988
436,4.872872829437256
437,5.083559989929199
438,4.9724907875061035
439,4.976578235626221
440,4.90244722366333
441,4.8524980545043945
442,5.0375590324401855
443,5.048659801483154
444,5.084569454193115
445,5.185086250305176
446,4.892856121063232
447,4.897530555725098
448,4.965195655822754
449,5.112298011779785
450,4.849688529968262
451,4.83091926574707
452,5.156455993652344
453,5.035039901733398
454,4.862544536590576
455,5.094051361083984
456,4.738837242126465
457,4.968120574951172
458,4.975037574768066
459,5.049869537353516
460,4.940529823303223
461,4.881516933441162
462,5.115458011627197
463,4.789201736450195
464,5.225054740905762
465,4.941767692565918
466,5.088887691497803
467,4.926094055175781
468,5.0738630294799805
469,4.915282249450684
470,4.881743907928467
471,4.986230850219727
472,4.949382305145264
473,4.893184661865234
474,5.1165452003479
475,5.050155162811279
476,5.077866077423096
477,5.125471591949463
478,5.016714096069336
479,5.042932987213135
480,4.830923557281494
481,4.940407752990723
482,5.001808166503906
483,5.011868000030518
484,5.0368218421936035
485,4.9971513748168945
486,5.004172325134277
487,5.011871337890625
488,4.974067211151123
489,5.203064441680908
490,5.164735794067383
491,5.093125343322754
492,5.054934978485107
493,5.0005693435668945
494,5.01571798324585
495,4.843190670013428
496,4.982175350189209
497,5.019579887390137
498,4.955899715423584
499,5.117269992828369
500,5.006962299346924
501,4.921020984649658
502,4.954982757568359
503,4.992323398590088
504,4.988043308258057
505,4.920198917388916
506,4.734207630157471
507,4.858194828033447
508,4.821664333343506
509,4.846519470214844
510,4.917703151702881
511,4.929262638092041
512,4.8985819816589355
513,5.254103660583496
514,4.9626851081848145
515,4.890115261077881
516,5.014044284820557
517,4.918084144592285
518,4.928553104400635
519,4.913153171539307
520,4.950632572174072
521,4.905675888061523
522,4.885834693908691
523,4.97779655456543
524,4.83566427230835
525,5.074617385864258
526,4.963381767272949
527,4.922554016113281
528,5.090920448303223
529,4.912757873535156
530,4.912873268127441
531,4.943922519683838
532,4.819122314453125
533,4.596800804138184
534,4.907870769500732
535,4.764890193939209
536,4.883421421051025
537,4.942046642303467
538,4.995793342590332
539,4.956548690795898
540,5.083878040313721
541,4.824846267700195
542,4.797389507293701
543,4.875615119934082
544,5.089339733123779
545,5.172819137573242
546,4.913640975952148
547,4.911835670471191
548,5.008517742156982
549,4.770145416259766
550,4.833179473876953
551,4.837490081787109
552,5.1036696434021
553,4.871401786804199
554,4.835354804992676
555,4.863018989562988
556,4.827103614807129
557,4.766268730163574
558,4.853850364685059
559,4.894743919372559
560,4.803464412689209
561,4.8722076416015625
562,4.894159317016602
563,4.7513427734375
564,4.962001800537109
565,4.905026912689209
566,5.024467945098877
567,5.036242961883545
568,4.964224815368652
569,4.851608753204346
570,5.062049388885498
571,4.993850231170654
572,4.953587055206299
573,4.989514350891113
574,4.957449436187744
575,4.818849563598633
576,4.871741771697998
577,5.063819408416748
578,5.028153419494629
579,4.685286521911621
580,4.859248638153076
581,4.92433500289917
582,4.724003314971924
583,4.907451152801514
584,4.888329982757568
585,5.058894634246826
586,4.968396186828613
587,4.899294376373291
588,4.900073528289795
589,4.91531229019165
590,5.060336589813232
591,4.834727764129639
592,4.868772506713867
593,4.780624866485596
594,4.861258506774902
595,4.885214805603027
596,4.792006492614746
597,5.166379928588867
598,4.8704094886779785
599,4.737773895263672
600,4.894575119018555
601,5.062751770019531
602,4.904202938079834
603,4.9638166427612305
604,5.032909393310547
605,4.819034099578857
606,5.051577091217041
607,4.997966289520264
608,5.017446517944336
609,4.882686138153076
610,4.972261905670166
611,4.919896125793457
612,4.79181432723999
613,4.744645118713379
614,4.840252876281738
615,5.052604675292969
616,4.989173889160156
617,4.966713905334473
618,4.865647792816162
619,4.787683486938477
620,4.968902587890625
621,4.8753743171691895
622,4.8984761238098145
623,4.572229385375977
624,4.977009296417236
625,4.927422046661377
626,5.123160362243652
627,4.971728324890137
628,5.074178218841553
629,5.086428165435791
630,5.003570556640625
631,4.818159580230713
632,4.852176666259766
633,4.9269633293151855
634,4.836087703704834
635,4.8284735679626465
636,5.030776023864746
637,4.92011833190918
638,4.8623833656311035
639,4.891525745391846
640,5.095510482788086
641,4.847164154052734
642,4.971432685852051
643,4.851452350616455
644,4.964619159698486
645,4.883815288543701
646,4.841957092285156
647,4.7385969161987305
648,4.977631092071533
649,5.039360523223877
650,4.913056373596191
651,4.933579444885254
652,4.78587007522583
653,4.978272438049316
654,4.841297626495361
655,5.014439582824707
656,4.902817726135254
657,4.961937427520752
658,5.046253681182861
659,4.844379425048828
660,4.799714088439941
661,4.903250217437744
662,4.982701778411865
663,4.806112766265869
664,4.791416168212891
665,5.052114009857178
666,4.905468940734863
667,4.788500785827637
668,4.71712064743042
669,4.699191570281982
670,5.0362701416015625
671,5.073441505432129
672,4.869668483734131
673,4.872740268707275
674,4.883265495300293
675,4.818143844604492
676,4.970757961273193
677,4.876353740692139
678,4.825910568237305
679,4.9285454750061035
680,5.059436798095703
681,4.836721897125244
682,4.963126182556152
683,4.835424423217773
684,4.808964252471924
685,5.088621139526367
686,4.927535057067871
687,4.8199849128723145
688,5.027322769165039
689,4.915847301483154
690,4.906030654907227
691,4.9842023849487305
692,4.979831695556641
693,4.955603122711182
694,4.844695568084717
695,4.821540832519531
696,4.870339870452881
697,5.004185676574707
698,4.813266277313232
699,4.877488613128662
700,4.911160945892334
701,4.930820941925049
702,4.935048580169678
703,4.840091705322266
704,4.812589168548584
705,4.7891011238098145
706,4.871555805206299
707,4.820109844207764
708,4.998875617980957
709,4.815971851348877
710,4.689479351043701
711,4.959156513214111
712,4.605898857116699
713,4.995157718658447
714,4.944511890411377
715,4.878642559051514
716,4.868109226226807
717,4.893675804138184
718,4.912842750549316
719,4.9106059074401855
720,5.046722412109375
721,4.6936492919921875
722,4.958407402038574
723,4.932708263397217
724,4.906507968902588
725,4.8247528076171875
726,4.704414367675781
727,4.992203235626221
728,4.883580207824707
729,4.776377201080322
730,4.700276851654053
731,4.797737121582031
732,4.758273601531982
733,4.8921799659729
734,5.054701328277588
735,4.939454555511475
736,5.03533411026001
737,4.9443793296813965
738,4.842609882354736
739,4.908335208892822
740,4.921429634094238
741,4.863977432250977
742,4.753596305847168
743,4.7880940437316895
744,5.052552223205566
745,5.157514572143555
746,4.858948707580566
747,4.946524143218994
748,4.975400924682617
749,4.847842216491699
750,4.770865440368652
751,4.867709636688232
752,4.97614860534668
753,4.7284440994262695
754,4.748456001281738
755,4.754455089569092
756,4.88138484954834
757,4.962860107421875
758,4.816094875335693
759,4.762415885925293
760,4.706618309020996
761,4.940566539764404
762,4.861510276794434
763,4.974533557891846
764,5.003258228302002
765,4.759876728057861
766,4.894550800323486
767,4.905910491943359
768,5.016330718994141
769,4.804497718811035
