step,loss
130,4.3715996742248535
131,4.526236057281494
132,4.637104511260986
133,4.326614856719971
134,4.301424980163574
135,4.308163166046143
136,4.269087791442871
137,4.560097694396973
138,4.484848499298096
139,4.570957183837891
140,4.567615509033203
141,4.281734466552734
142,4.473212718963623
143,4.546290397644043
144,4.435712814331055
145,4.233368873596191
146,4.3152570724487305
147,4.2955827713012695
148,4.467813491821289
149,4.375762462615967
150,4.376126289367676
151,4.382388591766357
152,4.241996765136719
153,4.224544048309326
154,4.399446487426758
155,4.339779376983643
156,4.448659896850586
157,4.451392650604248
158,4.4966583251953125
159,4.357113838195801
160,4.230408668518066
161,4.164853096008301
162,4.349577903747559
163,4.389068603515625
164,4.305258750915527
165,4.169429779052734
166,4.107257843017578
167,4.1073994636535645
168,4.3187127113342285
169,4.354509353637695
170,4.335080623626709
171,4.322568893432617
172,4.323681354522705
173,4.3396453857421875
174,4.2605390548706055
175,4.057973861694336
176,4.1491804122924805
177,4.289854049682617
178,4.078507900238037
179,4.180129051208496
180,4.207014083862305
181,4.259891510009766
182,4.131247043609619
183,4.263986110687256
184,4.013566493988037
185,3.926821708679199
186,4.023284912109375
187,4.075577735900879
188,4.2236104011535645
189,4.164244651794434
190,4.218759059906006
191,4.200780868530273
192,4.111118793487549
193,4.127719879150391
194,4.1609344482421875
195,3.959078788757324
196,4.2294921875
197,4.008018493652344
198,4.001667499542236
199,3.947556495666504
200,3.9161102771759033
201,4.266570568084717
202,4.107765197753906
203,4.07965087890625
204,4.214046478271484
205,4.234419345855713
206,4.283383369445801
207,3.9311795234680176
208,3.980024576187134
209,3.9476876258850098
210,4.193029880523682
211,4.280407905578613
212,3.9018571376800537
213,4.217770576477051
214,4.178938388824463
215,4.153421401977539
216,4.227402210235596
217,4.040933609008789
218,4.08397912979126
219,4.062374591827393
220,4.113473892211914
221,4.162237167358398
222,4.168393135070801
223,4.201685905456543
224,4.234000205993652
225,3.9060235023498535
226,3.784285545349121
227,3.9020309448242188
228,3.884202480316162
229,4.063782215118408
230,3.857973575592041
231,4.069645404815674
232,4.1837029457092285
233,3.92893123626709
234,3.8670573234558105
235,4.021474361419678
236,4.002391815185547
237,3.7619967460632324
238,4.137887954711914
239,4.070586681365967
240,3.696179151535034
241,4.0165486335754395
242,3.818742275238037
243,3.7312793731689453
244,4.073083400726318
245,4.171399116516113
246,3.9310638904571533
247,4.047184467315674
248,3.8003416061401367
249,3.909173011779785
250,4.02247953414917
251,3.967007637023926
252,4.019418716430664
253,4.031802177429199
254,4.042862892150879
255,4.010165691375732
256,3.9314255714416504
257,4.013060092926025
258,3.775254249572754
259,3.971358299255371
260,3.73879075050354
261,3.7734811305999756
262,4.083459377288818
263,4.047587871551514
264,3.947434902191162
265,4.068409442901611
266,3.8900399208068848
267,3.9139294624328613
268,3.9127519130706787
269,4.012752056121826
270,4.067893028259277
271,4.039684295654297
272,4.007643699645996
273,3.81473708152771
274,3.794985055923462
275,3.9269232749938965
276,4.025045871734619
277,3.762852191925049
278,3.807933807373047
279,3.918854236602783
280,3.7528553009033203
281,3.695774793624878
282,3.6985673904418945
283,3.6860547065734863
284,3.829289436340332
285,4.069578170776367
286,4.069228649139404
287,4.001168251037598
288,3.841404676437378
289,4.0097503662109375
290,3.7232651710510254
291,3.8476405143737793
292,3.846740245819092
293,4.010798454284668
294,3.9888579845428467
295,4.023105144500732
296,3.855205535888672
297,3.748499870300293
298,3.954951047897339
299,3.8716788291931152
300,3.9172921180725098
301,3.932586431503296
302,3.8982815742492676
303,3.583682060241699
304,3.6337668895721436
305,3.856661796569824
306,3.865391254425049
307,3.7188496589660645
308,3.945450782775879
309,3.672302722930908
310,3.7163748741149902
311,3.6086783409118652
312,3.899264097213745
313,3.693349599838257
314,3.558184862136841
315,3.660501003265381
316,3.900369644165039
317,3.903569459915161
318,3.6287970542907715
319,3.6464481353759766
320,3.5336365699768066
321,3.56687068939209
322,3.7427597045898438
323,3.6467788219451904
324,3.988537073135376
325,3.9084506034851074
326,3.669137477874756
327,3.8127260208129883
328,3.8812804222106934
329,3.597601890563965
330,3.9495015144348145
331,3.5846939086914062
332,3.8712668418884277
333,3.8368968963623047
334,3.838440418243408
335,3.940427303314209
336,3.857663869857788
337,3.8829898834228516
338,3.7689907550811768
339,3.7486870288848877
340,3.923794746398926
341,3.845231533050537
342,3.7275278568267822
343,3.774639368057251
344,3.6396708488464355
345,3.6318607330322266
346,3.7471225261688232
347,3.8779184818267822
348,3.755125045776367
349,3.930269956588745
350,3.7880990505218506
351,3.567716598510742
352,3.6113975048065186
353,3.5668582916259766
354,3.5837206840515137
355,3.608567237854004
356,3.5666515827178955
357,3.6730198860168457
358,3.807711124420166
359,3.5869569778442383
360,3.585933208465576
361,3.798966407775879
362,3.8197147846221924
363,3.5457310676574707
364,3.600560188293457
365,3.535252571105957
366,3.6853184700012207
367,3.588163375854492
368,3.6520092487335205
369,3.823320150375366
370,3.5686779022216797
371,3.534400463104248
372,3.515505075454712
373,3.519922971725464
374,3.587675094604492
375,3.7147486209869385
376,3.887500762939453
377,3.6628777980804443
378,3.662214994430542
379,3.667921543121338
380,3.629930257797241
381,3.664222002029419
382,3.545238733291626
383,3.9237310886383057
384,3.8912038803100586
385,3.8727920055389404
386,3.934729814529419
387,3.631727457046509
388,3.5128378868103027
389,3.5253570079803467
390,3.6773386001586914
391,3.6857213973999023
392,3.8413004875183105
393,3.7134368419647217
394,3.676459550857544
395,3.376041889190674
396,3.5848398208618164
397,3.65421199798584
398,3.636366367340088
399,3.5154011249542236
400,3.734544277191162
401,3.521021842956543
402,3.594322681427002
403,3.7278575897216797
404,3.7757229804992676
405,3.436100721359253
406,3.7918388843536377
407,3.453810691833496
408,3.8000288009643555
409,3.3008155822753906
410,3.73797607421875
411,3.5331757068634033
412,3.7278366088867188
413,3.4948437213897705
414,3.7758076190948486
415,3.5347065925598145
416,3.4776835441589355
417,3.79679799079895
418,3.783480644226074
419,3.467525005340576
420,3.7088370323181152
421,3.584441661834717
422,3.7317726612091064
423,3.4893665313720703
424,3.759751081466675
425,3.770484209060669
426,3.7086973190307617
427,3.682404041290283
428,3.637986898422241
429,3.733003616333008
430,3.5214180946350098
431,3.811157703399658
432,3.341197967529297
433,3.653946876525879
434,3.7975411415100098
435,3.556551933288574
436,3.3418831825256348
437,3.6140613555908203
438,3.5703911781311035
439,3.583392858505249
440,3.4434518814086914
441,3.4311442375183105
442,3.684093952178955
443,3.6667332649230957
444,3.4008371829986572
445,3.406907081604004
446,3.4085447788238525
447,3.3958189487457275
448,3.6949658393859863
449,3.541935443878174
450,3.4669952392578125
451,3.6575546264648438
452,3.533775806427002
453,3.6888208389282227
454,3.6063120365142822
455,3.766751527786255
456,3.474956750869751
457,3.4170212745666504
458,3.3782782554626465
459,3.7871108055114746
460,3.4331421852111816
461,3.5367534160614014
462,3.6444594860076904
463,3.3403306007385254
464,3.6173579692840576
465,3.8308825492858887
466,3.4150230884552
467,3.6500637531280518
468,3.809396266937256
469,3.80794095993042
470,3.678572177886963
471,3.352743148803711
472,3.6726558208465576
473,3.3597021102905273
474,3.4247708320617676
475,3.6716885566711426
476,3.7835187911987305
477,3.3846263885498047
478,3.666339874267578
479,3.65238094329834
480,3.446510076522827
481,3.381575107574463
482,3.3073747158050537
483,3.74489688873291
484,3.7500715255737305
485,3.340726137161255
486,3.696343421936035
487,3.34940767288208
488,3.7185821533203125
489,3.4281187057495117
490,3.3494019508361816
491,3.4024877548217773
492,3.5305256843566895
493,3.8043346405029297
494,3.581841230392456
495,3.3480160236358643
496,3.3308167457580566
497,3.33652663230896
498,3.335240364074707
499,3.3344926834106445
500,3.251110076904297
501,3.269883155822754
502,3.2791647911071777
503,3.3597207069396973
504,3.695889472961426
505,3.2896196842193604
506,3.4688613414764404
507,3.738300085067749
508,3.480523109436035
509,3.520261764526367
510,3.6697402000427246
511,3.478358745574951
512,3.296410083770752
513,3.6613121032714844
514,3.6191306114196777
515,3.38486385345459
516,3.6367909908294678
517,3.46169376373291
518,3.4230568408966064
519,3.2726824283599854
520,3.282785415649414
521,3.678260326385498
522,3.5946476459503174
523,3.3937079906463623
524,3.565140724182129
525,3.3077306747436523
526,3.3110194206237793
527,3.634799003601074
528,3.741063356399536
529,3.567939043045044
530,3.35195255279541
531,3.3101303577423096
532,3.312530517578125
533,3.2745168209075928
534,3.6488492488861084
535,3.5953285694122314
536,3.657689094543457
537,3.444162130355835
538,3.302544593811035
539,3.6306562423706055
540,3.2524843215942383
541,3.3562302589416504
542,3.6016347408294678
543,3.3286807537078857
544,3.2665469646453857
545,3.5888218879699707
546,3.6850123405456543
547,3.283051013946533
548,3.4564690589904785
549,3.5055861473083496
550,3.5103795528411865
551,3.428393840789795
552,3.4840869903564453
553,3.286062240600586
554,3.304176092147827
555,3.6388816833496094
556,3.5964951515197754
557,3.286810874938965
558,3.2587406635284424
559,3.5993118286132812
560,3.3168835639953613
561,3.242067337036133
562,3.5858211517333984
563,3.225688934326172
564,3.2728283405303955
565,3.4082818031311035
566,3.498361110687256
567,3.2728424072265625
568,3.261904716491699
569,3.313931465148926
570,3.2300217151641846
571,3.26084566116333
572,3.5732479095458984
573,3.4725656509399414
574,3.433760643005371
575,3.6023645401000977
576,3.2689671516418457
577,3.245204210281372
578,3.2454113960266113
579,3.257809638977051
580,3.2415690422058105
581,3.275474786758423
582,3.2915241718292236
583,3.5198092460632324
584,3.2040562629699707
585,3.213125228881836
586,3.6217551231384277
587,3.248791217803955
588,3.604897975921631
589,3.6333236694335938
590,3.209413528442383
591,3.5936999320983887
592,3.651944637298584
593,3.5758676528930664
594,3.333153486251831
595,3.2205357551574707
596,3.620779037475586
597,3.1678919792175293
598,3.4565300941467285
599,3.3813095092773438
600,3.1614632606506348
601,3.1838316917419434
602,3.2078328132629395
603,3.209606647491455
604,3.1258511543273926
605,3.6088805198669434
606,3.115067481994629
607,3.310558319091797
608,3.484908103942871
609,3.5730819702148438
610,3.4379215240478516
611,3.4383959770202637
612,3.4725420475006104
613,3.345508575439453
614,3.4728989601135254
615,3.3295629024505615
616,3.527401924133301
617,3.2368361949920654
618,3.1728994846343994
619,3.249380588531494
620,3.4977407455444336
621,3.3556671142578125
622,3.3657026290893555
623,3.5171351432800293
624,3.4923160076141357
625,3.2441046237945557
626,3.184260368347168
627,3.5839645862579346
628,3.1399853229522705
629,3.1696524620056152
630,3.134629249572754
631,3.5747933387756348
632,3.355910301208496
633,3.504016637802124
634,3.54675555229187
635,3.598968982696533
636,3.636573314666748
637,3.351901054382324
638,3.4299142360687256
639,3.2300524711608887
640,3.5728962421417236
641,3.45131778717041
642,3.2393851280212402
643,3.1179556846618652
644,3.458189010620117
645,3.409491539001465
646,3.485074758529663
647,3.4003143310546875
648,3.2026734352111816
649,3.166771411895752
650,3.1374690532684326
651,3.040619373321533
652,3.183833599090576
653,3.3170599937438965
654,3.382258892059326
655,3.103286027908325
656,3.1397130489349365
657,3.5264720916748047
658,3.572730541229248
659,3.187685012817383
660,3.44667387008667
661,3.1793036460876465
662,3.158944845199585
663,3.1023221015930176
664,3.2206504344940186
665,3.3944106101989746
666,3.060499429702759
667,3.1586692333221436
668,3.01786208152771
669,3.1182150840759277
670,3.0972280502319336
671,3.109090805053711
672,3.3577585220336914
673,3.2177748680114746
674,3.4493331909179688
675,3.1152427196502686
676,3.064178705215454
677,3.4911060333251953
678,3.5341453552246094
679,3.124513626098633
680,3.4920740127563477
681,3.158698081970215
682,3.5167312622070312
683,3.098034381866455
684,3.309302806854248
685,3.228297233581543
686,3.1539597511291504
687,3.393881320953369
688,3.135324716567993
689,3.46604061126709
690,3.1529812812805176
691,3.1271657943725586
692,3.4309771060943604
693,3.450026035308838
694,3.2170846462249756
695,3.029829978942871
696,3.048210620880127
697,3.432553768157959
698,3.04423189163208
699,3.0680675506591797
700,3.0460801124572754
701,3.0916128158569336
702,3.3602545261383057
703,3.2754459381103516
704,3.3667125701904297
705,3.343191385269165
706,3.2363648414611816
707,3.1008667945861816
708,3.5085456371307373
709,3.0335021018981934
710,3.459350109100342
711,3.0170817375183105
712,3.069282293319702
713,3.4324169158935547
714,3.3854053020477295
715,3.3705215454101562
716,3.263457775115967
717,3.1260926723480225
718,3.3628640174865723
719,3.0056309700012207
720,3.067946195602417
721,3.0868499279022217
722,2.977735757827759
723,3.4263651371002197
724,3.0750012397766113
725,2.998849391937256
726,3.4085426330566406
727,2.9703521728515625
728,3.1130521297454834
729,3.0649008750915527
730,3.5486695766448975
731,3.5377142429351807
732,3.364542007446289
733,3.094025135040283
734,3.378356456756592
735,3.1468002796173096
736,3.0619685649871826
737,3.4819748401641846
738,3.515078067779541
739,3.0345382690429688
740,3.026956796646118
741,3.416536808013916
742,3.212380886077881
743,3.256650924682617
744,3.2066738605499268
745,3.286912679672241
746,3.0248844623565674
747,3.214141845703125
748,3.233888864517212
749,3.374408721923828
750,3.073418140411377
751,3.437084197998047
752,3.3492865562438965
753,3.1977882385253906
754,3.461207389831543
755,3.496265411376953
756,3.196211338043213
757,3.024495840072632
758,3.278221607208252
759,3.50437068939209
760,2.9687187671661377
761,3.022969961166382
762,3.026663303375244
763,2.920466423034668
764,3.1785888671875
765,3.231384515762329
766,3.4278578758239746
767,3.1331264972686768
768,3.3146114349365234
769,3.2422378063201904
770,2.932950496673584
771,3.067793369293213
772,3.3819427490234375
773,3.394397735595703
774,3.0356225967407227
775,3.0077531337738037
776,3.286777973175049
777,3.243745803833008
778,3.4253506660461426
779,3.2355151176452637
780,3.0149521827697754
781,3.0316922664642334
782,2.975062608718872
783,3.321770191192627
784,3.101529359817505
785,3.0038747787475586
786,3.0548300743103027
787,3.1223626136779785
788,3.258704423904419
789,3.300489902496338
790,3.0392377376556396
791,3.0244386196136475
792,2.934023857116699
793,3.4162042140960693
794,3.286587715148926
795,3.259573459625244
796,3.2264113426208496
797,3.148582935333252
798,3.0455398559570312
799,2.9184608459472656
800,2.966752529144287
801,2.9149012565612793
802,3.307783842086792
803,3.0650789737701416
804,2.9416937828063965
805,2.969630241394043
806,3.4024112224578857
807,3.3632876873016357
808,3.110445976257324
809,3.4677622318267822
810,3.2719457149505615
811,3.315537452697754
812,3.406252861022949
813,2.999570846557617
814,2.995779037475586
815,3.042968511581421
816,2.9962563514709473
817,2.9586730003356934
818,3.0500307083129883
819,3.4889464378356934
820,3.4452128410339355
821,3.183892250061035
822,3.0232295989990234
823,3.0127272605895996
824,3.3029916286468506
825,2.9907665252685547
826,3.1731362342834473
827,3.09938907623291
828,3.174557685852051
829,3.2476842403411865
830,3.3591225147247314
831,3.3039445877075195
832,3.118986129760742
833,3.239900588989258
834,3.232421636581421
835,3.448241949081421
836,3.063478469848633
837,3.1566321849823
838,3.063211441040039
839,3.276582717895508
840,2.9474854469299316
841,2.9717888832092285
842,2.9329142570495605
843,2.9343183040618896
844,3.388702392578125
845,3.1898090839385986
846,3.164072036743164
847,3.2912611961364746
848,2.9229350090026855
849,3.297856330871582
850,2.930929660797119
851,2.922797441482544
852,2.9862732887268066
853,3.1957006454467773
854,3.042248010635376
855,2.9533066749572754
856,2.92142915725708
857,2.9004178047180176
858,3.2438714504241943
859,3.373230457305908
860,3.235258102416992
861,3.3297271728515625
862,3.102086067199707
863,2.9587059020996094
864,3.180342674255371
865,2.889853000640869
866,2.9769842624664307
867,2.818057060241699
868,3.0069501399993896
869,3.3308753967285156
870,3.2633609771728516
871,2.8792433738708496
872,3.0778632164001465
873,3.334207773208618
874,2.964683771133423
875,3.076627016067505
876,3.091949224472046
877,3.1101648807525635
878,3.150299072265625
879,3.360741138458252
880,3.009451389312744
881,3.191072940826416
882,2.8575291633605957
883,3.283688545227051
884,2.952606439590454
885,3.232356071472168
886,3.287604331970215
887,2.937955141067505
888,3.039242744445801
889,3.135711669921875
890,2.9379868507385254
891,2.8821544647216797
892,2.8867812156677246
893,2.941682815551758
894,2.9278838634490967
895,3.1522481441497803
896,3.008575916290283
897,3.2593741416931152
898,2.829983711242676
899,2.9324982166290283
900,2.9483108520507812
901,3.314901351928711
902,3.278747081756592
903,3.0820207595825195
904,3.220541000366211
905,2.9815382957458496
906,2.8878579139709473
907,3.1420748233795166
908,3.10178804397583
909,3.1923813819885254
910,2.8904621601104736
911,3.325751781463623
912,3.317331552505493
913,3.3884189128875732
914,3.392911195755005
915,3.1661500930786133
916,3.377823829650879
917,3.169495105743408
918,2.899905204772949
919,3.0767111778259277
920,3.3538529872894287
921,3.1094253063201904
922,3.0987532138824463
923,3.3976287841796875
924,3.0546278953552246
925,3.173771381378174
926,3.345841884613037
927,2.9736852645874023
928,2.9022603034973145
929,2.92049503326416
930,2.8819046020507812
931,3.292717456817627
932,3.357036828994751
933,2.923429012298584
934,3.2179744243621826
935,3.2896246910095215
936,2.9612722396850586
937,2.9045639038085938
938,2.853146553039551
939,2.885863780975342
940,3.1263070106506348
941,3.1785056591033936
942,3.1814064979553223
943,3.3140358924865723
944,2.8450498580932617
945,2.9367895126342773
946,2.9905049800872803
947,3.1263985633850098
948,3.0678634643554688
949,3.173201560974121
950,3.183687925338745
951,2.859262704849243
952,2.890799045562744
953,3.2243309020996094
954,3.1983275413513184
955,2.851640462875366
956,3.2689361572265625
957,2.9025068283081055
958,3.2163262367248535
959,2.984746217727661
960,3.3256335258483887
961,3.3199267387390137
962,3.2873876094818115
963,3.0691802501678467
964,3.1144442558288574
965,3.2195944786071777
966,3.226274013519287
967,2.898258686065674
968,3.0864553451538086
969,2.8903543949127197
970,3.1156444549560547
971,2.8025312423706055
972,3.1826982498168945
973,2.8592419624328613
974,3.2946550846099854
975,3.191431760787964
976,3.1950294971466064
977,3.1588430404663086
978,3.1875033378601074
979,3.128861904144287
980,2.938249111175537
981,2.8251450061798096
982,3.189755439758301
983,3.212355136871338
984,3.163196563720703
985,2.9437923431396484
986,2.986370801925659
987,3.2470643520355225
988,2.864206552505493
989,3.185986042022705
990,2.740006923675537
991,2.8092541694641113
992,2.8109192848205566
993,2.8126204013824463
994,2.84344220161438
995,2.789647102355957
996,2.970733165740967
997,3.2953286170959473
998,3.04103422164917
999,3.082712411880493
1000,3.0645337104797363
1001,2.836315631866455
1002,2.7840099334716797
1003,2.7306652069091797
1004,2.820444107055664
1005,3.0556442737579346
1006,2.9199838638305664
1007,3.193779706954956
1008,3.241654396057129
1009,3.21317195892334
1010,2.904900550842285
1011,2.9300997257232666
1012,3.0235602855682373
1013,3.1858792304992676
1014,2.812150716781616
1015,2.9479033946990967
1016,3.1005496978759766
1017,3.123465061187744
1018,2.769268751144409
1019,2.824063777923584
1020,2.775184392929077
1021,3.2331275939941406
1022,2.8352692127227783
1023,2.789184808731079
1024,2.7717888355255127
1025,2.7980387210845947
1026,2.8531792163848877
1027,3.3333113193511963
1028,3.1575334072113037
1029,2.909759521484375
1030,2.9483885765075684
1031,2.803752899169922
1032,2.8474135398864746
1033,2.9883666038513184
1034,2.933213949203491
1035,3.0837135314941406
1036,3.026970863342285
1037,3.079820156097412
1038,2.9342048168182373
1039,3.2516839504241943
1040,2.977940559387207
1041,3.1698217391967773
1042,3.2858848571777344
1043,2.8331947326660156
1044,2.673903465270996
1045,2.776306390762329
1046,3.2725164890289307
1047,2.776829242706299
1048,3.0989718437194824
1049,2.8730647563934326
1050,2.716381549835205
1051,2.9350814819335938
1052,3.0480175018310547
1053,2.9738988876342773
1054,3.2969648838043213
1055,2.979475975036621
1056,2.827188730239868
1057,2.726062059402466
1058,2.769129991531372
1059,3.023043632507324
1060,2.8680307865142822
1061,2.801442861557007
1062,3.1439695358276367
1063,3.1658525466918945
1064,2.807377338409424
1065,2.7106053829193115
1066,2.931983470916748
1067,3.060091018676758
1068,2.7578442096710205
1069,3.206332206726074
1070,3.1159181594848633
1071,2.9021265506744385
1072,3.1050589084625244
1073,2.7899110317230225
1074,2.756756544113159
1075,2.8696069717407227
1076,3.0301342010498047
1077,2.9243040084838867
1078,2.870976448059082
1079,2.7363924980163574
1080,3.1640830039978027
1081,3.2597970962524414
1082,3.016183853149414
1083,2.8842601776123047
1084,2.7670974731445312
1085,2.9162492752075195
1086,3.1470441818237305
1087,3.014176845550537
1088,3.247022867202759
1089,3.0343642234802246
1090,3.0978455543518066
1091,3.0425949096679688
1092,2.9301209449768066
1093,3.155426025390625
1094,3.1809005737304688
1095,2.798480749130249
1096,3.192758798599243
1097,3.110668659210205
1098,3.1617727279663086
1099,3.0536110401153564
1100,3.050027370452881
1101,2.893162965774536
1102,3.0195562839508057
1103,3.220679759979248
1104,3.1900877952575684
1105,2.916749954223633
1106,2.7602577209472656
1107,3.1697094440460205
1108,2.7087459564208984
1109,2.746000051498413
1110,2.832057237625122
1111,3.213367223739624
1112,2.927624225616455
1113,3.132416248321533
1114,2.770724296569824
1115,3.2213635444641113
1116,3.23868989944458
1117,2.956531047821045
1118,2.991262435913086
1119,2.7564823627471924
1120,3.1280531883239746
1121,2.8761730194091797
1122,3.0922727584838867
1123,3.15474796295166
1124,2.811580181121826
1125,2.7069687843322754
1126,3.019432544708252
1127,2.673316478729248
1128,2.9111523628234863
1129,3.1516313552856445
1130,2.896413803100586
1131,3.1077687740325928
1132,2.8282322883605957
1133,3.089320421218872
1134,3.113676071166992
1135,2.755974054336548
1136,3.02274489402771
1137,2.971139430999756
1138,2.9627861976623535
1139,3.072659969329834
1140,2.836757183074951
1141,2.87554931640625
1142,2.9342331886291504
1143,3.13100528717041
1144,3.0510268211364746
1145,3.190075159072876
1146,3.169684886932373
1147,3.084237575531006
1148,3.180399179458618
1149,3.1238205432891846
1150,3.006742000579834
1151,2.950192451477051
1152,2.7510595321655273
1153,2.6725969314575195
1154,2.6885063648223877
1155,2.7060630321502686
1156,2.8016486167907715
1157,3.1126608848571777
1158,3.117448329925537
1159,3.02028751373291
1160,2.94930362701416
1161,2.922332286834717
1162,2.8345301151275635
1163,2.9210214614868164
1164,2.9635190963745117
1165,2.8020973205566406
1166,2.7739291191101074
1167,3.1357688903808594
1168,2.722203493118286
1169,2.8624846935272217
1170,2.9967141151428223
1171,2.7078661918640137
1172,2.7580466270446777
1173,3.128662347793579
1174,2.721625328063965
1175,2.946772336959839
1176,3.0299415588378906
1177,2.993520736694336
1178,2.9514286518096924
1179,2.820369243621826
1180,2.8828861713409424
1181,3.2214536666870117
1182,2.9369945526123047
1183,3.059133291244507
1184,2.7235987186431885
1185,2.977661371231079
1186,3.1759541034698486
1187,3.1696395874023438
1188,3.001601219177246
1189,2.8754024505615234
1190,2.7195096015930176
1191,2.8453102111816406
1192,3.089747667312622
1193,3.1503195762634277
1194,3.0583908557891846
1195,2.827240467071533
1196,2.7073254585266113
1197,3.06893253326416
1198,2.8208391666412354
1199,3.027236223220825
1200,2.718808650970459
1201,2.650378942489624
1202,2.673910140991211
1203,3.0260283946990967
1204,2.9859719276428223
1205,2.7990002632141113
1206,2.713002920150757
1207,2.9657411575317383
1208,2.733419179916382
1209,3.1206250190734863
1210,2.739427089691162
1211,2.6451210975646973
1212,2.5874316692352295
1213,3.052874803543091
1214,3.0441043376922607
1215,2.934250593185425
1216,3.0993154048919678
1217,2.930661678314209
1218,2.8223228454589844
1219,2.9399709701538086
1220,2.9425368309020996
1221,3.165353775024414
1222,2.8806991577148438
1223,2.700206756591797
1224,3.096111297607422
1225,2.7883336544036865
1226,2.9931323528289795
1227,2.7655391693115234
1228,2.6479086875915527
1229,2.6675148010253906
1230,2.9535269737243652
1231,2.8315811157226562
1232,2.7005791664123535
1233,2.695836067199707
1234,3.0784764289855957
1235,2.6337947845458984
1236,2.814192771911621
1237,2.9112231731414795
1238,2.883744478225708
1239,3.053410053253174
1240,2.832179069519043
1241,2.9923324584960938
1242,2.8091747760772705
1243,2.666022300720215
1244,2.5987942218780518
1245,2.6836466789245605
1246,2.673922538757324
1247,3.0739612579345703
1248,2.662048816680908
1249,3.0497279167175293
1250,2.9538252353668213
1251,2.6557750701904297
1252,2.7404661178588867
1253,2.6304991245269775
1254,2.890897512435913
1255,3.1165122985839844
1256,3.1025123596191406
1257,3.161515712738037
1258,3.098832607269287
1259,2.784109115600586
1260,2.5806593894958496
1261,3.0294103622436523
1262,2.9848108291625977
1263,3.0823893547058105
1264,2.8848910331726074
1265,2.8954949378967285
1266,2.9682140350341797
1267,2.8230578899383545
1268,3.0343191623687744
1269,3.0416464805603027
1270,2.8407130241394043
1271,3.03625226020813
1272,3.045470714569092
1273,2.9713010787963867
1274,2.7614736557006836
1275,3.0110011100769043
1276,2.688106060028076
1277,2.6838107109069824
1278,2.854644775390625
1279,2.7789711952209473
1280,2.675309419631958
1281,3.0869452953338623
1282,2.7655587196350098
1283,2.74733829498291
1284,2.8913803100585938
1285,3.0539801120758057
1286,3.0898361206054688
1287,2.6625022888183594
1288,2.8928072452545166
1289,3.079178810119629
1290,2.8441951274871826
1291,2.6211745738983154
1292,2.8992836475372314
1293,3.059354543685913
1294,2.789919376373291
1295,2.94223690032959
1296,2.7345781326293945
1297,2.6091055870056152
1298,2.9360408782958984
1299,3.14223051071167
1300,2.9099388122558594
1301,2.7181453704833984
1302,3.0909805297851562
1303,2.9900693893432617
1304,2.994384288787842
1305,2.594895362854004
1306,2.629338264465332
